60
2 64 399 584
2 59 179 336
2 67 793 973
2 58 183 305
2 64 0 197
2 70 735 908
2 67 342 524
2 68 700 865
2 58 179 348
2 62 169 318
2 61 769 929
2 66 49 184
2 64 758 939
2 65 185 342
2 64 248 423
2 66 147 321
2 66 894 1039
2 57 121 326
2 62 702 952
2 63 245 373
2 63 592 726
2 65 824 979
2 54 21 203
2 63 796 922
2 61 705 841
2 67 6 177
2 62 439 576
2 65 542 723
2 66 352 522
2 71 896 1042
2 68 97 273
2 62 250 434
4 34 849 921
2 59 598 721
2 63 823 1002
2 59 176 429
61 2 261 313
2 61 913 1049
2 69 233 395
2 61 37 191
59 2 893 915
61 2 728 766
2 62 855 1001
2 63 129 284
2 63 287 513
3 44 1031 1130
2 67 760 960
2 65 247 387
2 67 62 203
2 63 191 382
2 62 375 568
6 19 678 730
9 14 185 216
2 65 897 1088
2 63 33 203
2 64 183 375
2 70 766 958
2 58 926 1070
3 40 549 648
3 42 30 119
