60
11 2 109 119
2 15 184 246
4 7 118 132
3 8 0 19
17 2 162 173
2 12 236 261
2 13 107 138
2 14 67 107
2 13 176 206
2 11 28 57
2 15 96 135
8 4 262 272
2 13 132 162
4 8 284 304
2 14 31 68
2 16 215 262
6 3 309 317
2 16 304 363
2 12 303 331
4 6 340 352
2 12 255 284
2 16 51 85
13 2 234 248
17 2 33 51
2 12 300 332
2 15 178 214
2 12 76 110
2 13 215 267
3 6 196 210
2 16 110 154
2 13 139 167
2 15 250 287
2 11 265 291
13 2 283 289
2 14 236 277
2 15 145 180
2 11 153 178
2 11 367 391
11 2 70 79
3 8 74 92
2 13 224 264
2 14 359 389
2 16 290 326
7 4 321 329
2 13 296 333
2 12 16 56
2 13 153 179
2 15 138 171
2 14 222 269
2 13 245 272
7 4 244 252
17 2 317 333
2 11 75 107
4 8 267 288
2 11 85 121
2 11 301 327
2 11 299 323
2 13 105 131
2 10 313 351
7 4 80 89
