60
2 10 210 231
2 16 232 264
2 14 256 285
13 2 34 43
4 8 290 312
13 2 149 155
4 7 231 246
8 4 54 64
2 13 39 88
2 11 79 104
2 14 17 49
17 2 104 119
2 13 30 56
2 15 280 319
2 13 261 306
2 16 104 156
2 9 62 81
17 2 26 40
2 12 175 212
11 2 172 182
4 6 29 41
17 2 63 78
4 6 276 288
2 17 172 210
13 2 266 280
4 7 201 216
13 2 0 11
7 4 257 266
2 8 82 112
4 8 164 182
3 8 297 315
3 10 15 36
13 2 167 172
2 12 249 276
2 15 7 37
4 7 26 44
4 6 140 153
2 11 228 250
11 2 15 20
2 12 57 100
2 13 26 54
4 7 98 115
4 8 69 88
13 2 67 78
3 8 2 18
2 12 265 291
4 7 42 62
3 10 104 126
2 13 235 278
13 2 106 116
13 2 12 20
17 2 78 90
4 6 163 176
2 14 198 235
11 2 0 10
2 11 77 104
13 2 86 98
2 14 73 102
2 10 66 90
2 14 100 129
