60
7 2 85 92
4 4 40 49
2 4 13 23
2 6 168 182
2 10 52 73
2 7 150 171
2 7 25 43
4 4 40 48
7 2 38 42
2 7 39 53
2 4 72 80
2 7 150 168
2 7 146 167
3 6 6 18
3 4 35 44
2 6 16 33
2 3 63 72
2 6 142 156
6 2 43 47
2 7 92 107
4 4 83 92
2 7 78 92
4 4 68 76
2 6 130 143
4 4 60 69
2 9 155 176
4 3 0 6
2 7 101 115
7 2 174 181
2 5 116 129
4 4 100 109
7 2 103 111
2 6 19 32
2 6 12 24
10 2 8 13
4 4 76 85
7 2 147 155
2 7 31 46
2 7 39 54
2 7 146 161
4 3 26 32
2 7 43 64
2 8 63 89
7 2 113 120
7 2 119 126
4 5 164 174
3 6 39 52
2 6 144 158
2 5 103 117
6 3 143 151
4 4 60 69
6 2 40 44
7 2 69 75
2 6 117 130
4 4 136 145
4 4 75 85
11 2 13 23
5 4 90 98
6 3 47 55
8 2 172 177
