60
2 34 141 209
3 24 297 351
4 14 278 309
2 32 224 311
2 31 138 215
2 26 333 407
2 35 54 128
2 34 25 124
31 2 222 250
2 32 213 294
2 30 243 327
2 34 238 328
2 34 344 435
2 32 325 455
6 12 357 384
2 32 141 220
2 35 290 364
2 35 329 458
31 2 318 342
4 19 332 372
2 28 0 79
2 31 178 248
6 11 13 45
2 34 196 293
2 31 237 333
3 22 75 126
2 32 22 135
2 28 168 274
2 33 85 174
2 32 106 196
2 33 124 195
2 37 3 96
37 2 304 315
2 36 245 373
2 27 105 184
2 32 195 266
2 36 345 432
2 28 167 247
2 31 272 381
2 29 164 248
4 14 154 192
2 32 183 281
2 36 302 381
2 30 320 389
2 31 269 337
4 14 322 350
2 30 168 235
2 31 70 146
2 32 39 117
2 33 114 183
5 14 101 141
2 35 166 239
2 34 176 263
2 31 181 279
31 2 221 239
2 28 190 303
5 14 158 199
3 22 292 338
2 32 198 279
2 32 266 345
