60
2 125 976 1997
4 61 830 982
4 65 1133 1296
2 118 1459 2350
2 124 4 896
2 119 1241 1912
2 128 1299 2951
2 134 758 1767
2 130 125 917
2 133 773 1831
2 117 368 1291
2 122 2 807
2 125 745 1908
2 123 88 1312
2 131 627 907
2 123 1444 1694
2 127 783 1072
2 124 861 1784
2 129 1235 2143
2 132 1265 1606
2 127 710 1550
2 122 100 533
2 113 1185 2513
2 118 101 1691
2 124 404 1687
2 125 259 1916
2 122 0 1380
2 124 284 1480
2 129 1186 2363
2 112 705 1413
61 4 1260 1319
2 126 149 871
2 123 541 1028
2 132 1078 1384
2 125 71 947
2 129 1028 1496
2 127 1105 1614
2 137 350 2106
2 129 1053 2781
2 125 727 2007
2 133 274 618
2 119 1395 2080
2 126 242 1199
2 121 398 1275
2 122 377 2056
2 119 1405 2003
2 133 106 1873
2 123 451 2015
2 122 861 1286
2 124 33 354
2 125 448 812
2 127 713 1241
2 128 643 2202
2 127 1498 1805
2 132 924 2065
2 131 1277 2514
2 126 163 1842
2 124 705 1900
2 117 1256 2972
2 120 436 2117
