60
5 26 150 202
2 59 496 755
2 68 1045 1340
2 57 839 1024
6 21 990 1050
5 28 0 60
3 44 1015 1123
2 68 611 856
2 57 944 1076
2 62 966 1197
2 61 317 591
2 66 333 621
2 63 796 953
2 64 575 813
2 64 271 403
3 44 319 428
2 67 145 391
6 19 440 496
2 62 973 1149
2 63 467 745
2 62 433 664
2 66 33 258
2 54 128 387
2 63 1007 1291
31 4 450 478
2 67 991 1157
2 63 748 963
2 65 1092 1439
2 67 664 910
2 70 440 755
2 67 1017 1289
2 63 137 325
2 67 1012 1262
2 58 487 766
2 63 956 1218
2 60 150 345
2 59 76 355
2 61 308 461
2 68 1102 1381
61 2 702 738
59 2 163 189
2 61 888 1205
2 63 356 482
2 64 77 248
2 63 847 1173
2 64 1063 1334
2 67 116 346
2 65 676 987
5 26 740 797
2 63 1056 1316
2 62 659 912
2 57 568 839
2 62 115 354
2 65 788 937
2 63 204 586
2 64 751 1013
2 71 774 929
2 60 225 435
3 40 1004 1099
2 63 1060 1287
