60
2 124 1604 2112
2 121 1257 3156
2 128 1093 2394
2 118 257 1807
2 123 0 1287
2 120 403 1849
2 128 916 1685
2 133 520 1604
2 130 1769 3284
2 133 1562 1885
2 116 1722 2341
2 123 1526 2368
2 126 273 859
2 122 1655 2425
2 131 1826 2980
2 121 1361 2412
2 126 1248 2357
2 124 360 2102
2 128 1113 2132
2 131 571 1799
2 127 2085 3773
4 62 129 275
2 114 2203 3566
2 118 981 2562
2 125 1564 2634
2 125 923 2475
2 122 383 1588
2 125 1598 3200
2 130 2066 2798
2 112 2078 3636
2 121 378 1813
2 126 1678 2029
2 124 1550 2785
2 131 478 1755
2 124 2130 3475
2 128 1393 2471
2 127 2165 2771
2 137 971 1882
2 129 902 1745
2 126 8 308
2 133 538 1482
2 119 1970 2307
2 126 1620 3083
2 122 633 1521
2 122 583 2001
2 119 263 1724
2 133 1065 2704
2 123 1894 3208
11 22 321 421
2 123 510 2042
2 125 1776 3239
2 127 448 1198
2 127 1508 2609
2 127 1454 2134
131 2 1521 1649
2 129 84 1681
2 126 1476 2466
2 124 122 1838
2 118 1609 2768
2 122 2088 3754
