60
5 2 67 71
2 4 15 28
2 3 16 22
2 5 56 66
2 3 21 29
5 2 61 65
2 5 73 83
2 4 61 69
2 3 4 13
4 2 21 26
2 4 16 25
2 4 54 63
2 3 59 67
8 1 6 8
2 4 17 26
5 2 17 21
2 3 4 10
2 3 11 20
2 3 34 45
5 2 45 50
2 4 26 34
3 2 27 31
2 4 63 72
2 2 59 64
2 3 72 78
4 2 45 49
2 5 6 16
2 4 22 33
2 4 47 57
2 4 17 29
2 4 45 53
4 2 34 38
4 2 14 18
2 2 72 76
2 5 19 31
4 2 65 70
2 3 39 46
5 2 25 30
2 2 33 41
2 3 16 22
2 3 68 78
2 4 10 19
2 3 15 28
2 4 60 69
2 5 21 32
2 4 25 34
2 5 7 21
2 3 25 32
2 3 56 65
2 4 32 46
2 4 0 12
2 3 56 64
2 4 35 43
7 2 73 77
2 3 5 11
4 2 67 72
2 2 64 68
2 5 38 50
2 3 32 42
2 3 65 71
