60
5 2 44 49
2 4 17 26
2 2 35 44
4 2 18 23
2 5 50 61
2 4 35 47
3 2 4 8
8 1 0 2
2 2 40 45
8 1 10 12
2 3 39 48
5 2 20 24
2 3 5 15
2 5 25 35
2 4 5 13
2 4 49 59
2 3 45 54
3 2 16 20
2 3 26 34
6 2 53 57
2 4 20 33
5 2 42 47
2 4 15 23
2 3 48 56
2 2 8 19
2 4 30 42
2 4 51 63
2 3 5 17
2 3 3 16
2 4 40 51
2 3 8 15
6 1 6 8
2 3 29 43
3 2 20 24
2 5 18 30
2 4 40 51
2 3 0 8
2 5 6 17
2 2 2 9
2 3 8 17
5 2 5 10
4 2 0 5
6 1 9 11
4 2 0 4
5 2 4 10
5 2 1 7
2 6 16 28
2 5 19 29
2 3 32 39
6 2 39 43
2 4 36 44
2 3 48 56
2 4 25 35
5 2 1 5
2 3 47 54
2 4 54 63
3 2 51 55
5 2 35 40
2 4 25 35
2 5 13 23
