60
2 10 0 37
2 16 148 185
5 6 72 84
2 13 16 45
2 15 23 56
2 13 33 66
2 15 111 143
2 16 116 151
2 14 75 118
11 2 97 103
2 14 49 87
2 15 94 125
2 13 29 64
2 16 59 97
2 13 119 175
4 8 124 144
2 9 52 76
4 8 98 118
3 8 11 29
4 6 143 156
13 2 58 67
2 15 20 82
2 12 110 147
2 16 136 176
2 13 67 94
2 13 11 40
2 12 132 187
2 13 73 106
2 9 134 155
2 17 48 86
13 2 7 19
2 14 41 95
4 6 126 138
2 12 36 68
3 10 82 105
2 14 48 81
2 11 14 49
2 12 141 168
11 2 112 119
2 12 58 112
2 14 1 37
4 7 21 38
6 5 97 107
2 13 89 123
2 12 16 45
2 12 87 132
2 13 11 49
2 16 96 133
2 14 99 139
2 12 141 165
13 2 35 47
17 2 33 50
2 11 90 134
2 15 61 99
2 12 135 166
4 6 53 66
13 2 3 13
2 14 103 139
2 10 95 116
2 13 98 141
