60
2 10 93 146
3 10 25 46
2 14 69 149
2 12 78 128
17 2 63 79
2 12 45 76
2 14 108 165
8 4 73 83
2 13 21 56
2 13 64 107
2 14 71 120
2 15 101 159
2 13 131 175
3 10 125 145
2 13 30 75
2 17 93 135
2 9 16 59
2 16 0 62
3 8 60 76
2 11 0 45
2 13 43 85
2 15 6 51
2 12 90 131
2 17 129 163
2 12 79 127
2 14 127 171
2 12 5 39
2 14 114 169
2 8 129 165
2 16 20 81
2 11 149 186
2 15 25 79
2 11 68 118
4 7 9 28
2 14 111 161
2 14 43 97
2 13 19 59
2 11 90 125
2 11 70 94
2 12 2 43
2 13 21 86
2 14 22 84
2 16 1 58
2 13 48 92
2 13 119 174
2 12 49 80
2 13 136 174
2 16 120 176
2 13 107 160
2 12 113 170
13 2 135 148
2 17 22 84
2 11 84 134
2 16 35 80
2 11 35 93
2 11 103 154
2 13 136 180
2 15 104 140
2 11 58 112
2 13 2 31
