60
2 34 106 382
2 36 0 204
2 27 257 705
2 31 806 1065
2 32 28 185
2 26 896 1261
4 17 702 750
2 35 606 990
2 31 517 753
2 32 397 695
2 30 781 1033
2 35 340 658
2 34 471 925
2 33 104 372
2 36 608 1019
2 32 275 418
2 33 520 824
2 36 789 997
2 31 593 966
2 37 637 841
2 28 650 811
2 31 91 379
2 32 348 565
2 35 221 428
2 32 720 1050
2 33 567 904
2 32 65 324
2 30 497 705
2 33 135 424
2 32 333 594
2 33 745 997
2 36 779 1059
2 37 907 1373
2 36 531 793
2 27 138 573
2 31 879 1311
2 36 384 646
2 28 238 628
2 32 653 989
2 28 340 671
2 28 528 945
2 33 502 814
2 34 229 596
2 30 193 265
2 29 711 1097
2 26 352 740
2 30 883 1077
2 31 865 1057
2 33 401 491
2 33 819 1242
4 17 430 471
2 36 412 578
2 33 861 1246
2 33 880 1159
8 8 619 638
2 29 560 934
2 35 225 579
2 33 747 1087
2 31 701 871
2 33 188 545
