60
2 34 187 258
2 36 218 339
2 27 154 269
2 31 363 466
2 33 100 207
2 26 46 153
17 4 359 374
2 36 327 448
2 32 88 177
2 31 41 190
2 31 263 384
2 34 133 256
2 35 293 375
4 16 189 232
2 35 210 288
2 32 170 354
2 33 33 123
37 2 337 350
2 31 283 386
2 38 135 241
4 14 326 366
2 32 68 199
6 11 49 80
5 14 5 42
2 31 65 131
2 33 242 376
2 31 231 325
2 29 98 196
2 34 140 253
2 31 335 444
2 33 282 450
2 35 242 351
4 18 14 51
2 36 274 420
2 28 0 99
2 33 314 391
2 35 136 238
2 28 349 457
2 31 243 317
2 28 313 399
2 29 238 370
2 33 348 453
5 14 178 208
2 30 163 318
2 30 60 192
2 27 360 436
2 31 53 118
2 31 50 155
2 32 61 126
2 33 248 338
2 35 144 264
2 35 132 293
2 33 63 209
2 31 205 390
2 32 291 380
2 28 128 270
2 34 119 187
2 34 40 172
2 32 367 442
2 33 273 403
