60
2 35 421 515
6 12 484 513
4 14 454 483
31 2 1 23
2 32 547 612
2 25 483 541
2 33 342 408
8 9 293 313
2 31 323 430
2 31 85 166
2 30 219 288
2 34 490 561
5 14 357 396
3 22 233 280
2 34 310 419
2 33 494 578
2 33 168 282
2 35 26 138
4 16 349 386
37 2 126 151
2 28 363 469
4 16 362 405
4 16 102 138
4 17 389 438
2 31 525 604
4 17 296 339
2 31 139 206
4 14 244 280
2 33 63 133
2 31 5 68
2 34 486 557
2 35 412 539
37 2 174 204
2 36 209 283
6 9 272 297
31 2 108 129
2 35 243 314
7 8 464 481
8 8 321 344
29 2 0 21
5 12 543 569
4 16 494 541
3 24 36 87
2 30 301 371
2 29 352 419
4 13 146 172
2 30 462 576
31 2 186 216
31 2 501 514
6 11 46 73
2 35 419 492
5 14 322 360
3 22 155 209
2 32 322 389
4 16 299 334
7 8 191 211
2 34 136 220
2 33 178 248
6 11 187 218
4 16 193 232
