60
2 10 270 291
2 16 95 131
7 4 262 270
2 12 206 237
3 10 219 240
13 2 300 306
4 7 298 314
2 14 25 53
2 13 145 194
4 6 333 346
2 14 286 314
5 6 25 39
4 7 364 384
2 15 121 155
7 4 211 220
4 8 251 273
2 9 0 19
17 2 357 371
2 12 33 58
2 12 190 217
2 13 45 75
2 15 205 253
13 2 31 40
2 16 284 322
6 4 166 174
7 4 288 298
2 12 233 259
2 13 250 279
6 3 316 323
3 10 251 275
3 8 223 240
3 10 140 163
2 11 191 220
4 6 209 221
4 7 296 316
3 10 346 367
2 11 183 205
11 2 322 334
11 2 351 361
13 2 334 346
2 13 314 361
3 10 218 240
17 2 80 88
4 7 117 133
2 12 7 33
3 8 215 232
13 2 111 125
2 15 141 173
13 2 125 139
2 12 192 216
3 10 162 182
17 2 154 172
3 8 238 256
5 6 20 32
2 11 12 51
2 11 226 256
2 12 273 299
2 14 18 47
2 10 165 200
2 13 251 293
