60
2 10 62 148
2 15 148 221
2 14 42 100
2 12 23 113
2 16 26 88
2 12 0 47
2 15 144 230
2 14 115 187
2 15 136 200
2 13 54 105
2 14 42 141
2 15 67 138
2 13 89 152
2 17 26 94
2 13 73 104
2 17 55 114
2 9 81 182
2 17 57 143
2 12 95 135
2 12 114 165
2 13 128 226
2 15 19 65
2 12 136 180
2 17 87 155
2 13 64 118
2 14 102 183
2 12 104 158
2 13 64 115
2 9 137 222
2 16 47 134
3 8 112 129
2 14 16 75
2 12 4 35
2 12 107 138
2 14 100 195
2 14 102 183
2 11 61 173
2 11 139 167
2 12 43 103
2 12 78 139
2 13 66 118
2 15 135 192
2 16 47 116
2 14 138 196
13 2 56 63
2 13 73 120
2 14 114 197
2 16 64 164
2 13 48 89
2 12 29 92
2 14 77 133
2 17 104 156
6 4 148 157
2 15 141 228
2 11 18 98
2 11 60 90
2 13 61 127
2 14 98 147
2 10 128 149
2 13 13 42
