60
2 64 898 1107
61 2 1000 1020
2 67 332 506
59 2 1108 1138
2 63 1394 1592
2 70 684 888
2 66 717 859
2 68 262 439
59 2 272 313
2 62 191 341
2 60 213 431
67 2 1182 1237
2 63 164 433
2 64 313 517
4 32 994 1077
2 66 1211 1387
2 66 204 359
2 57 640 804
2 62 1004 1137
2 63 458 730
2 61 1169 1332
67 2 822 870
2 54 386 563
2 63 981 1155
61 2 1369 1423
2 66 969 1176
2 62 229 426
2 66 907 1049
2 66 280 473
71 2 34 58
67 2 1409 1440
2 62 43 174
4 34 886 985
29 4 1417 1448
2 62 1103 1249
2 59 815 958
2 60 96 233
4 31 308 380
2 68 341 506
2 61 1185 1354
2 60 863 1026
2 61 1394 1600
4 31 490 565
2 63 1137 1346
8 16 1299 1340
5 26 847 902
4 34 38 129
2 66 589 760
2 65 375 564
3 42 1019 1108
31 4 389 423
2 58 22 184
2 62 0 147
5 26 993 1056
2 63 148 367
2 64 212 352
2 71 436 636
59 2 81 133
3 40 76 163
2 62 797 951
