60
2 11 23 50
5 6 204 218
2 14 198 243
2 12 155 187
2 16 92 150
2 12 130 177
2 13 22 79
2 14 109 144
2 13 208 268
2 12 59 110
2 14 90 136
2 16 51 88
2 13 186 237
2 15 0 51
2 13 195 225
2 16 87 152
2 9 34 77
2 16 168 204
2 12 72 132
2 11 166 191
2 13 184 226
2 15 136 191
2 12 47 100
2 16 138 198
3 8 208 227
2 15 112 163
2 12 41 77
13 2 19 31
2 8 219 269
2 17 207 244
2 11 30 57
2 14 197 258
2 11 155 219
2 12 63 106
2 15 26 80
2 14 70 128
2 11 68 125
2 11 28 82
2 12 194 241
13 2 155 164
2 13 99 139
2 15 23 60
2 15 111 174
2 13 120 164
2 12 163 209
2 12 118 176
13 2 193 205
2 15 85 127
2 15 3 51
2 13 72 114
5 6 20 33
2 18 219 255
2 11 28 91
2 15 185 236
2 12 49 74
13 2 18 29
2 12 47 92
2 14 93 138
2 10 193 222
2 14 83 125
