60
2 5 38 53
2 7 48 70
4 2 4 9
3 4 86 94
11 2 13 20
7 2 108 114
4 4 61 71
6 3 48 55
3 4 61 69
7 2 36 42
4 2 63 67
7 2 33 38
9 2 106 110
4 5 48 59
2 5 95 107
2 6 56 69
4 2 85 90
2 6 63 75
4 3 41 47
6 2 96 100
8 2 42 47
7 2 89 94
7 2 32 38
5 2 2 7
8 2 41 46
3 6 0 12
4 3 15 21
6 3 88 95
7 2 96 101
3 4 4 13
6 3 107 114
7 2 60 64
2 5 17 33
7 2 53 57
4 5 87 97
3 4 63 72
4 3 21 27
2 7 19 33
2 7 19 41
8 2 86 90
2 6 45 59
4 4 34 42
4 4 35 43
6 3 15 21
9 2 96 100
3 6 10 23
10 2 71 76
4 3 1 7
5 2 38 43
3 6 74 86
7 2 108 113
2 6 49 61
7 2 47 51
5 2 12 16
4 4 62 70
7 2 33 40
3 6 81 94
3 6 36 48
6 3 72 79
4 4 19 27
