60
5 50 2379 2516
11 22 951 1043
6 43 1349 1461
7 34 420 516
41 6 3141 3185
8 30 537 602
127 2 1509 1580
4 67 1721 1870
2 130 1253 1664
4 67 1112 1249
6 39 1790 1868
2 122 1729 2112
2 125 1383 1653
61 4 2799 2834
131 2 693 807
11 22 1646 1744
3 84 1025 1218
10 25 2158 2230
4 64 79 252
131 2 1879 1915
127 2 1638 1745
6 41 836 932
113 2 0 57
7 34 2762 2850
4 63 2374 2514
2 125 2458 2741
4 61 859 1012
10 25 2882 2941
10 26 1480 1548
4 56 2162 2292
11 22 2815 2920
3 84 2506 2676
6 41 2304 2400
131 2 3625 3660
2 124 2699 3093
5 52 3300 3413
2 127 269 552
137 2 1898 1992
10 26 1642 1712
2 124 2964 3345
4 67 1821 1961
2 119 1486 1851
4 63 1179 1306
6 41 1903 1997
6 41 1713 1807
7 34 3589 3682
7 38 2732 2835
4 61 2391 2513
2 120 112 476
6 41 1889 1978
5 50 185 326
2 127 2377 2635
2 127 1148 1419
127 2 2846 2962
131 2 2006 2096
6 43 3246 3337
4 64 202 351
7 36 1749 1826
6 39 1594 1699
11 22 1590 1679
