60
5 26 351 411
2 60 661 792
4 34 387 465
29 4 395 424
4 32 254 345
3 46 287 381
4 33 160 232
8 17 712 749
2 57 0 173
6 21 97 142
2 60 176 303
2 66 336 487
4 32 519 590
5 26 182 267
4 32 708 783
67 2 168 200
6 22 605 653
2 57 420 554
31 4 258 291
2 63 355 584
6 21 139 181
10 13 489 524
2 54 279 387
2 63 687 823
2 61 676 842
67 2 518 542
4 31 484 557
5 26 6 93
6 22 136 186
2 71 155 321
2 67 418 555
4 31 694 768
2 68 492 634
4 30 36 96
4 32 201 287
59 2 481 511
2 59 701 861
4 30 36 102
3 46 327 430
6 20 286 326
2 59 605 733
61 2 437 490
3 42 445 538
2 63 616 851
5 26 573 654
2 64 88 219
2 67 453 617
4 33 373 444
3 44 268 371
6 21 215 277
31 4 457 483
2 57 129 245
6 21 488 542
2 66 21 157
2 63 592 725
4 32 573 663
71 2 392 419
59 2 434 482
4 30 634 701
4 32 357 445
