60
5 50 972 1125
2 121 1467 1718
4 64 0 162
59 4 829 886
4 62 425 559
4 60 2044 2175
127 2 1087 1146
7 38 185 266
4 65 176 343
7 38 440 579
6 39 1552 1668
61 4 1078 1128
5 50 1771 1918
6 41 1034 1128
131 2 1024 1110
61 4 1470 1532
2 126 813 1113
2 124 1877 2165
6 43 816 912
131 2 1223 1347
8 32 1896 1967
2 122 2024 2402
4 57 359 477
7 34 2124 2222
4 62 1224 1392
5 50 1854 1991
6 41 1684 1771
2 124 1476 1724
6 43 1963 2054
2 112 629 1010
61 4 1536 1578
6 42 2097 2201
4 62 1602 1734
2 131 2027 2310
5 50 848 970
2 129 1210 1503
127 2 596 666
137 2 608 690
6 43 1547 1649
8 31 720 808
3 88 1668 1858
14 17 643 688
4 63 1429 1568
2 121 733 1119
6 41 1359 1473
7 34 748 831
7 38 773 857
3 82 1706 1886
61 4 1653 1709
3 82 1951 2136
5 50 1610 1758
2 127 1275 1692
127 2 657 736
127 2 155 255
7 38 1761 1892
10 26 132 204
127 2 117 213
2 124 965 1228
7 34 1421 1497
11 22 1324 1432
