60
4 2 0 4
5 2 51 56
8 1 35 37
4 2 11 16
5 2 28 32
2 4 7 20
3 2 27 31
2 4 19 31
2 3 6 12
2 5 33 43
4 2 49 53
4 2 16 20
2 3 4 11
4 2 37 41
2 4 4 12
4 2 20 25
4 2 2 7
4 2 51 55
2 3 27 34
2 5 50 60
5 2 35 40
3 2 36 40
5 2 53 58
2 2 4 8
4 1 12 14
2 4 38 51
2 4 18 26
2 3 31 37
2 4 13 21
2 3 0 7
3 2 49 53
2 3 17 24
2 3 13 21
2 2 25 29
7 2 14 18
4 2 27 31
6 1 49 51
5 2 12 16
2 3 47 53
2 2 9 16
2 3 8 14
2 4 5 18
4 2 44 48
2 2 6 14
6 2 14 18
5 2 7 12
4 3 33 39
8 1 4 6
4 2 51 55
2 5 6 16
5 2 18 23
2 4 49 57
2 4 16 24
2 5 31 41
2 2 18 26
4 2 37 42
6 1 53 55
4 3 24 30
2 4 39 47
2 3 32 38
