60
5 50 2227 2363
11 22 1126 1216
6 43 2094 2214
2 118 536 816
3 82 2642 2814
2 119 1832 2239
2 126 2215 2500
7 38 1184 1344
131 2 682 773
2 132 1429 1840
4 58 103 228
4 62 1486 1658
3 84 2765 2937
2 123 829 1085
2 131 2445 2715
3 82 2275 2464
2 127 1652 1923
2 124 484 824
2 127 2537 2957
4 65 2870 3049
127 2 322 384
6 41 1580 1673
113 2 2301 2393
2 118 2051 2301
2 124 2212 2493
2 125 2922 3197
2 122 1238 1505
4 62 1539 1669
131 2 1861 1947
2 112 850 1083
2 122 680 956
2 126 208 645
6 41 2606 2702
131 2 2362 2493
5 50 2761 2901
3 86 797 977
4 64 507 674
4 68 1233 1411
3 86 2915 3110
2 124 1545 1806
7 38 0 147
2 119 2178 2589
2 125 2725 3061
2 122 214 466
2 122 1930 2178
7 34 1625 1700
2 133 235 588
4 61 2458 2613
11 22 2242 2330
2 123 688 1129
2 124 617 1027
2 127 1737 2054
2 127 1572 1858
2 127 2798 3139
2 131 255 562
5 52 1797 1902
2 126 2142 2409
4 62 2157 2286
2 117 2238 2473
2 121 251 588
