60
2 66 445 719
2 59 604 1465
2 68 373 668
2 57 114 536
2 63 482 761
2 69 41 719
2 66 544 792
2 68 646 1143
2 57 432 1073
2 62 175 993
2 62 309 1007
2 68 490 1128
2 64 583 1007
2 64 626 1512
2 64 74 221
2 67 366 930
2 66 579 920
2 57 420 1284
2 62 299 577
2 63 15 659
2 62 532 1254
2 65 267 629
2 54 253 730
2 63 167 511
2 60 654 1081
2 66 139 444
2 62 301 641
2 67 597 922
3 44 208 300
2 70 48 961
2 67 417 925
2 63 416 1091
2 69 499 1220
2 58 268 463
2 63 371 1201
2 60 223 346
2 61 498 1109
2 62 130 775
2 68 545 1001
2 61 276 547
2 59 679 1430
2 62 180 852
2 62 490 948
2 63 0 164
2 63 675 1387
2 64 558 1330
2 68 321 608
2 67 490 787
2 65 667 1284
2 64 556 1369
2 62 65 884
6 19 277 328
2 63 8 190
2 66 291 1146
2 63 615 1035
2 64 267 623
2 70 403 1231
2 59 413 914
2 60 396 565
2 64 420 777
