60
2 36 468 730
2 37 166 339
2 28 488 656
2 30 661 958
2 31 371 544
2 25 107 378
2 34 219 400
2 35 183 477
2 31 599 922
2 32 553 766
2 30 694 846
2 34 331 580
2 35 140 488
2 32 115 495
2 34 412 564
2 33 433 568
2 33 397 489
2 36 650 756
2 31 579 674
2 38 298 450
4 15 258 292
2 31 572 1005
2 31 537 878
2 35 53 480
2 31 131 244
6 11 541 572
2 32 551 908
2 29 714 1107
2 34 664 801
2 32 555 704
4 17 281 316
2 35 472 780
2 37 16 273
2 36 369 500
2 27 477 671
2 31 149 516
2 35 448 690
2 29 362 653
2 32 357 663
2 29 325 707
2 28 718 996
2 33 0 404
2 34 89 464
2 30 351 565
2 29 13 184
2 27 302 622
3 20 137 180
2 32 397 657
2 32 220 290
2 33 714 1095
2 34 399 656
2 35 585 667
2 33 147 515
2 31 39 171
2 31 525 992
2 29 386 810
2 34 57 437
2 33 509 733
2 31 338 471
2 33 17 392
