60
2 35 304 531
2 37 473 641
2 28 379 539
2 31 0 194
2 32 379 540
2 26 43 125
2 33 370 611
2 35 111 287
2 31 100 309
2 31 534 643
2 30 138 296
2 34 723 906
2 34 375 520
2 32 249 500
2 35 593 848
2 32 209 359
2 33 167 411
2 36 482 709
2 31 459 650
2 38 670 910
2 28 739 1014
2 31 205 420
2 31 64 262
2 34 46 197
2 31 352 588
2 33 449 612
2 33 393 595
2 28 521 724
2 34 29 269
2 33 374 555
2 34 263 348
2 37 732 936
2 37 85 237
2 36 28 115
2 27 2 107
2 31 35 206
6 12 243 268
2 29 70 224
2 31 112 316
2 29 669 781
2 28 34 246
4 17 310 344
2 35 304 393
2 31 612 804
2 29 668 761
2 27 477 538
2 31 62 130
2 31 655 854
2 32 34 206
2 32 253 416
2 34 474 662
37 2 418 436
2 33 368 454
2 33 569 758
2 31 596 751
29 2 652 681
2 33 237 527
2 33 579 649
2 32 728 826
2 34 72 231
