60
2 5 51 79
2 7 21 75
2 4 34 87
2 6 38 104
2 10 10 33
2 7 62 144
2 9 56 142
3 6 35 48
2 6 14 42
2 7 39 84
2 5 3 17
2 8 42 127
2 7 51 119
2 10 57 102
2 5 10 84
2 6 11 48
2 3 55 124
2 6 68 96
2 6 35 53
2 6 0 64
2 8 0 68
2 6 24 42
2 8 32 104
2 5 64 75
2 9 45 79
2 9 55 81
2 5 42 99
2 8 33 110
2 6 15 34
2 5 68 88
2 10 33 67
2 8 49 104
2 6 23 104
2 6 17 42
2 9 17 38
2 6 37 103
2 7 22 104
2 8 8 77
2 8 48 73
2 7 40 73
2 7 56 109
2 8 33 67
2 8 38 85
2 8 4 52
2 7 63 140
2 10 58 120
2 8 70 152
2 5 59 142
2 6 70 131
2 9 24 44
2 6 66 106
2 5 38 50
7 2 11 18
2 5 65 89
2 10 18 97
2 7 14 103
2 10 5 46
2 8 40 75
2 8 67 84
2 8 20 37
