60
2 5 48 64
2 4 19 34
2 3 38 46
2 4 43 57
2 3 47 56
2 4 28 40
2 4 24 37
2 5 12 24
2 2 11 20
3 4 8 17
2 3 45 55
2 4 15 23
2 3 66 84
2 4 58 75
2 4 7 19
2 5 20 36
2 3 66 83
2 3 63 73
2 3 46 58
2 5 29 45
6 2 67 71
2 3 22 34
2 4 32 44
3 2 47 51
2 2 6 13
2 4 39 48
2 5 42 53
2 3 48 62
2 5 10 26
2 3 73 89
2 3 36 49
2 3 69 78
2 4 43 55
2 2 65 77
2 6 70 87
2 4 29 41
2 3 0 11
4 2 68 72
2 3 57 64
2 2 74 83
2 3 38 51
2 4 54 64
2 3 74 89
2 3 47 57
2 5 5 18
2 4 27 48
2 5 55 75
2 3 1 10
2 3 43 52
2 4 42 50
5 2 15 21
2 3 50 61
2 5 3 14
2 5 66 79
2 2 43 52
2 3 23 34
2 2 8 13
2 6 22 40
2 4 31 42
2 3 11 18
