60
4 2 20 24
2 4 15 28
3 2 3 7
4 2 4 8
4 2 2 6
5 2 35 39
4 2 25 29
5 2 19 23
2 2 8 13
2 4 18 27
4 1 15 17
5 2 28 32
6 1 29 31
4 2 7 11
4 2 7 11
8 1 30 32
4 2 30 34
5 2 7 11
6 1 34 36
6 2 2 6
2 4 31 40
4 2 23 27
4 2 2 7
6 1 4 6
4 2 19 23
4 2 25 30
8 1 12 14
6 1 17 19
5 2 15 19
2 3 19 29
6 1 13 15
2 3 1 7
4 2 27 31
2 2 13 19
2 5 0 16
4 2 25 29
4 2 34 38
4 2 4 9
8 1 19 21
3 2 16 20
2 3 10 16
2 4 27 39
2 3 24 33
2 2 26 31
6 2 36 40
6 2 23 27
4 3 5 11
3 2 16 20
6 1 35 37
5 2 1 5
5 2 16 20
4 2 3 8
5 2 25 29
5 2 1 5
4 2 11 15
8 1 11 13
2 2 30 36
5 2 31 36
3 2 18 22
3 2 19 23
