60
11 2 115 121
2 16 148 188
2 15 301 348
2 12 95 125
2 15 298 348
2 13 16 60
2 13 101 149
2 14 32 76
2 14 15 51
2 11 33 75
2 14 319 358
2 15 213 274
2 13 51 104
2 15 273 322
2 13 85 124
2 17 286 345
4 5 118 131
2 17 318 361
2 12 252 285
2 11 26 62
2 13 338 389
2 15 11 86
4 7 345 361
17 2 197 215
2 14 107 158
2 13 204 248
2 12 224 266
2 13 185 214
2 8 151 178
2 15 102 162
2 12 76 131
4 7 122 139
2 11 190 224
2 12 104 151
2 16 25 79
2 14 143 217
2 11 71 143
2 10 33 89
2 13 237 275
2 14 348 383
2 13 110 152
2 15 115 154
4 8 160 183
2 13 118 162
2 12 348 404
2 12 59 113
2 13 14 49
2 15 134 192
5 6 0 13
2 12 72 106
13 2 246 252
2 18 234 292
2 13 267 321
2 14 333 378
2 11 163 200
2 11 224 278
2 12 183 218
2 15 293 332
2 10 161 212
2 14 143 202
