60
2 36 129 361
37 2 176 211
2 27 262 384
2 31 353 532
2 32 191 292
2 25 16 179
2 33 40 179
2 35 196 388
2 32 221 365
2 31 76 267
2 30 124 278
2 35 54 294
2 34 337 560
2 32 329 488
2 35 238 336
2 33 367 501
2 33 300 522
2 35 231 330
2 30 15 151
2 38 146 374
2 29 334 403
2 32 317 414
2 33 137 308
2 34 0 233
2 31 226 435
2 33 283 467
2 33 146 369
2 29 208 380
2 34 193 313
2 31 368 633
2 33 202 270
2 36 44 241
2 37 128 303
19 4 56 72
2 27 229 437
2 31 123 273
2 35 146 289
2 29 306 446
2 31 364 582
2 28 43 124
2 29 363 493
2 33 259 496
2 35 249 461
2 30 230 403
2 29 204 312
2 27 309 513
5 12 347 373
2 33 322 524
2 31 255 348
2 33 72 210
2 34 86 164
2 36 119 341
2 33 197 412
2 32 225 335
4 16 257 291
2 29 206 380
2 33 193 297
2 33 124 346
2 32 175 379
2 33 332 544
