60
4 3 94 100
8 2 56 61
2 4 38 47
2 6 36 51
2 10 50 72
4 4 10 19
2 7 1 17
2 8 80 104
2 5 86 96
3 6 100 114
4 2 14 18
4 4 62 70
2 7 79 103
2 9 96 116
6 2 80 84
2 7 25 43
2 3 1 10
8 2 52 56
2 5 86 109
2 7 88 106
7 2 7 15
3 4 33 42
2 7 75 89
2 5 55 70
2 8 0 30
2 10 20 40
2 5 107 123
7 2 65 72
2 7 86 101
5 2 95 100
2 8 34 57
2 8 90 108
2 6 92 105
2 6 2 19
4 5 18 28
2 6 25 51
2 6 51 69
2 7 67 94
2 7 96 118
2 7 98 113
2 6 73 100
2 7 13 43
2 10 76 97
2 7 97 121
2 8 47 66
4 5 20 33
2 9 44 67
2 5 67 82
2 5 69 81
2 9 102 122
2 6 68 85
2 5 46 68
2 7 68 87
5 2 93 98
2 8 83 115
2 6 50 66
4 5 23 34
2 8 66 82
2 8 77 97
6 3 7 14
