60
2 35 774 867
2 36 720 802
4 14 9 47
2 30 830 928
2 31 337 444
2 25 187 237
2 34 777 880
2 36 473 546
4 16 478 511
6 11 443 468
2 31 718 792
2 34 921 1021
4 17 670 711
6 11 883 913
2 34 487 599
2 33 499 573
2 33 528 629
3 24 497 554
31 2 709 721
2 38 441 526
2 28 190 292
2 31 422 511
2 33 736 808
17 4 491 510
2 31 384 451
2 32 6 126
2 31 423 531
2 29 241 301
2 34 0 89
2 31 788 862
3 22 446 492
2 36 534 626
2 38 166 263
2 37 18 98
3 18 505 541
2 31 89 185
5 14 470 499
2 28 441 532
2 31 510 585
2 28 620 679
2 28 853 939
3 22 157 204
5 14 689 718
3 20 55 101
2 29 886 1001
2 27 490 551
2 31 120 187
3 22 154 208
31 2 247 279
4 17 908 948
5 14 280 323
2 36 674 758
17 4 632 649
6 11 729 755
31 2 486 508
2 30 70 137
2 33 561 639
4 17 78 115
2 32 394 471
2 33 724 817
