60
2 124 75 511
2 122 428 768
2 129 709 1053
2 118 1223 1587
5 50 1181 1341
2 119 312 708
127 2 661 769
2 133 1165 1587
2 131 420 696
2 133 583 916
2 117 85 327
2 122 550 952
5 50 211 382
2 122 49 350
2 132 886 1249
2 122 738 1013
4 63 272 415
2 124 900 1243
2 128 624 1007
2 131 812 1090
2 128 1418 1720
8 31 171 242
113 2 32 73
4 59 603 772
2 125 1394 1696
5 50 868 991
2 122 313 648
2 124 629 885
2 129 431 690
2 112 977 1315
11 22 714 856
2 126 1418 1776
3 82 655 847
2 131 874 1271
2 125 316 618
2 129 597 971
2 127 493 975
2 137 0 276
2 129 827 1174
2 124 105 605
2 132 509 995
2 120 59 390
2 126 1151 1433
2 121 251 772
2 122 1399 1705
2 118 951 1366
67 4 1082 1138
2 122 559 856
2 121 880 1139
3 82 644 812
7 36 40 113
2 129 1391 1672
2 127 1290 1777
2 128 136 438
2 131 412 743
6 43 63 182
2 126 186 526
2 124 346 800
2 117 1406 1801
2 121 300 583
